num,id_unique,nameuser,ratinguser,dateuser,textreviewuser,propertyinfo,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,propertytype,ratingprop,good_label,conve_label,impre_label,superb_label,propertylabel,reviewamount,randomrate,propertyaddress,longitude,latitude,landmarknear,,,
721,8789244,Sammy J.,6.1,01-Mar-22,"First experience, reception gave me the wrong room, the room that already occupied by someone. Breakfast menu is very limited.",Serela Riau by KAGUM Hotels,0,0,0,1,0,0,0,0,HOTELS,8,0,1,0,0,Convenient,5429,5,"Jl. RE Martadinata No. 56, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9062328,107.6199137,Geological Museum,,,
1854,8821866,Dian A.,9.7,31-Jan-22,,Tea Garden Resort,1,0,0,0,0,0,0,0,RESORTS,8.2,0,1,0,0,Convenient,1478,4,"Dusun Cigeureung, Desa Cicadas, Kec. Sagala Herang, Lembang, Ciater, Bandung, Indonesia, 41281",-6.7152382,107.6407344,Kawah Putih,,,
392,8824957,Anang G.,8.5,15-Dec-21,"Very clean and coomfy hotel, great view swimming pool at night.",Oasis Siliwangi Hotel & Waterpark,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,1361,5,"Jalan Belitung / Lombok No.10 , Sumurbandung, Bandung, Jawa Barat, Indonesia, 40107",-6.9113886,107.6187247,Sate Building,,,
635,8834207,Yulia S. K.,9.7,04-Nov-20,"cheap but best quality hotel that i ever rent on. the views from the top of the hotel are beautiful and its surrounded by istiqamah plaza, 20 highschool, and lansia park. in front of the hotel there's a mart that serves foods and drinks, 10/10",Citarum Hotel,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,1737,4,"Jalan Citarum No. 16, Riau Street, Bandung, Jawa Barat, Indonesia",-6.9044631,107.6231043,Geological Museum,,,
858,8835580,Rissa R.,8.5,08-Feb-21,,Tibera Taman Cibeunying,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,260,4,"Jalan Taman Cibeunying Selatan No.7, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9081216,107.6261752,Geological Museum,,,
2413,8838008,Pebria R. S.,9.4,11-Nov-17,Suitable for large family holidays,1 BR City View Villa with a private pool 1,0,0,0,0,0,0,0,1,VILLAS,8.5,0,0,1,0,Impressive,31,3,"Jalan Bukit Cemara Hijau No. 19 Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40134",-6.8616636,107.6503191,Taman Hutan Raya Juanda,,,
554,8839414,,,,,Kost ST 27 (Female Only),0,0,1,0,0,0,0,0,GUEST HOUSES,0,0,0,0,0,0,0,0,"Jl. Sekeloa Tengah No.27, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Dago, Bandung, Jawa Barat, Indonesia, 40134",-6.8897375,107.6194748,Sate Building,,,
990,8843040,Karina M.,8.5,01-Mar-22,"The warm and semi indoor pool are great, my son really love it. The room are OK with Great View, I took executive room, with bathup. The food were OK. The location were good. But, the bed cover so old, parking staff not nice to us.",Best Western Premier La Grande Hotel,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,8989,4,"Jalan Merdeka No. 25 - 29 , Merdeka, Bandung, Jawa Barat, Indonesia, 40117",-6.9092345,107.6103071,Geological Museum,,,
1073,8851319,Yanna R. S.,4.8,12-Jun-21,"A disgusting place I've ever stayed. The room so dirty, too much trash and smell like sh*t. Y*ck",OYO 2369 Cempaka Residence Ciwidey,0,0,0,1,0,0,0,0,HOTELS,6.6,1,0,0,0,Good,92,4,"Jl. Raya Ciwidey - Patengan No.6, Alamendah, Kec. Rancabali, Bandung, Jawa Barat, Kabupaten Bandung, 40973, Ciwidey, Bandung, Jawa Barat, Indonesia, 40972",-7.1310641,107.4192968,Kawah Putih,,,
843,8854434,alif a. R.,6,15-Jan-22,Room OK clean and nice but breakfast not really good about the refill suplies the food always empty.,Hay Bandung,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,4466,3,"Jalan Truno Joyo No. 19 , Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9033484,107.6131333,Geological Museum,,,
2156,8855853,Lim J. A.,9.7,16-Jun-18,Good for big family with kids. All rooms and kitchen are clean.,5 BR Hill View Villa with a private pool 1,0,0,0,0,0,0,0,1,VILLAS,9,0,0,1,0,Impressive,27,4,"Jalan Dago Pakar Permai 2 No 41, Resor Dago Pakar, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.8653691,107.6369539,Taman Hutan Raya Juanda,,,
128,8882332,Atie H.,9.4,24-Dec-21,,Noor Hotel,0,0,0,1,0,0,0,0,HOTELS,9.1,0,0,0,1,Superb,2272,5,"Jl. Madura No. 6, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9070039,107.6191969,Sate Building,,,
1255,8901472,saldy f.,9.7,30-Dec-21,"Overall highly recommended and satisfying because it is clean, comfortable, complete facilities. but there is a small thing that might be done, namely there are no clothes hangers in the bathroom, making it difficult to copy clothes.",Log Home Villa Taman Wisata Bougenville,0,0,0,0,0,0,0,1,VILLAS,8.5,0,0,1,0,Impressive,16,5,"Jl Gunung Puntang RT 03/ RW 10 Desa Campaka Mulya Kecamatan Cimaung, Cimaung, Bandung, Jawa Barat, Indonesia, 40373",-7.0851163,107.5634109,Kawah Putih,,,
465,8904058,Danang W.,9.1,20-Mar-22,,Janévalla Bandung,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,9029,4,"Jalan Aceh No. 65, Bandung, Jawa Barat, Merdeka, Bandung, Jawa Barat, Indonesia, 40115",-6.9095313,107.6114055,Sate Building,,,
1973,8911538,Benny R.,8.5,13-Dec-21,,The Naripan Hotel by KAGUM Hotels,0,0,0,1,0,0,0,0,HOTELS,8.1,0,1,0,0,Convenient,3094,4,"Jln Naripan 31 - 35 Bandung, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9196914,107.6118217,"Braga, Asia Afrika",,,
235,8922017,Obie K.,8.5,14-Mar-22,,The Luxton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,5030,5,"Jalan Ir. H. Juanda No. 18, Citarum , Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9038207,107.6114055,Sate Building,,,
2138,8922424,Ulung A. F.,5.5,22-Nov-21,"Small hotel room, parking is quite difficult, hot water is not smooth.",Creative Restart Hotel (CARTEL) by Damn I Love Indonesia,0,0,0,1,0,0,0,0,HOTELS,8.3,0,0,1,0,Impressive,24,3,"Jl. Ir. H. Juanda No.92, Desa Ciburial, Kec. Cimenyan, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.8648568,107.626441,Taman Hutan Raya Juanda,,,
569,8947539,zattuindrawati,9.7,21-Feb-22,,Hotel Neo Dipatiukur by ASTON,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,5055,5,"Jalan Dipatiukur No 72 - 74, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8895435,107.6164508,Sate Building,,,
142,8949661,Yulia S. K.,9.7,04-Nov-20,"Comfort hotel, clean and friendly",Citarum Hotel,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,1737,5,"Jalan Citarum No. 16, Riau Street, Bandung, Jawa Barat, Indonesia",-6.9044631,107.6231043,Sate Building,,,
2240,8968337,Sri,9.4,21-Apr-19,"It was a very good place to stay. The room is clean, staffs are so friendly. Two thumbs up!",Rumah Kiboku,0,0,1,0,0,0,0,0,GUEST HOUSES,8.7,0,0,1,0,Impressive,231,5,"Jalan Raya Dago Golf No. 2B, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.866951,107.6247302,Taman Hutan Raya Juanda,,,
2241,8992745,Jutti L.,9.1,24-Nov-19,,De Firen Villa Syariah - 5 Bedroom,0,0,0,0,0,0,0,1,VILLAS,8.8,0,0,1,0,Impressive,17,5,"Jalan Dago Pakar Permai VII No. 60, Cluster Graha Permai, Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 41090",-6.8670302,107.6394322,Taman Hutan Raya Juanda,,,
552,8996969,Tata,9.1,05-Aug-19,We stayed in family room. Nice ambient. Room was okay. Except the living room carpet looks dull. Breakfast was fine. Parking was adequate. The lift was small and the lift doors required to add more timer to not close so fast. Overall is good and recommended. Will come back again.,Geulis Boutique Hotel & Cafe,0,0,0,1,0,0,0,0,HOTELS,8.9,0,0,1,0,Impressive,624,4,"Jalan Ir. Haji Juanda No.129, Dago, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8912262,107.6127002,Sate Building,,,
1113,8998324,Asdur,8.5,16-Oct-18,It’s the old hotel but very quite. The bed was comfort and also have living room,Sindang Reret Hotel Ciwidey,0,0,0,1,0,0,0,0,HOTELS,8.2,0,1,0,0,Convenient,329,4,"Jalan Raya Ciwidey Km 25 Pasir Jambu, Ciwidey, Bandung, Jawa Barat, Indonesia",-7.0833631,107.4827902,Kawah Putih,,,
644,9008417,Ricky W.,6.7,28-Feb-22,"Nice and new hotel. Request for non smoking room, They give me smoking room, and we complain about the room smell of cigarettes, they said the room was non smoking room. And they prepare some purifier to refresh the room. When we walk to lift, the smoking floor label seen. What a poor staff, they lied about that.",ibis Styles Bandung Grand Central,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,1513,2,"Jl Diponegoro No 27, Citarum, Bandung Wetan, Cibeunying, Bandung, Jawa Barat, Indonesia, 40114",-6.9006712,107.6174754,Geological Museum,,,
1930,9024647,Donny M. H.,10,07-Mar-22,"I was staying at family room (connecting room), it was awesome, very near to braga street, will come back again for staycation",de Braga by Artotel,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,2181,5,"Jalan Braga No. 10, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9194606,107.6098208,"Braga, Asia Afrika",,,
912,9036081,andrijani s.,8.5,18-Oct-21,,OYO 90479 The Ethnic Hotel Bandung (all Suites),0,0,0,1,0,0,0,0,HOTELS,7.2,0,1,0,0,Convenient,35,3,"Stadion Siliwangi, Jalan Lombok, Citarum, Jawa Barat, 40113, Indonesia, Bandung, Sumurbandung, Bandung, Jawa Barat, Indonesia, 40112",-6.91056,107.6186236,Geological Museum,,,
2106,9041816,Lia m. d.,10,23-Jan-17,Villaa circumstances beyond our expectations. More great original from the image. Awesome ..,6 BR Hill View Villa with a private pool 1,0,0,0,0,0,0,0,1,VILLAS,8.9,0,0,1,0,Impressive,30,5,"Jalan Dago Pakar Permai 2 No. 53E, Resor Dago Pakar, Dago Atas, Bandung, Jawa Barat, Indonesia",-6.8660978,107.6358543,Taman Hutan Raya Juanda,,,
1776,9061939,Lilik P. K.,9.7,12-Nov-19,,Cemara Asri,0,0,0,0,0,1,0,0,HOMESTAYS,8.5,0,0,1,0,Impressive,768,5,"Jalan Raya Grand Hotel No.35A, Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.816447,107.6190431,Kawah Putih,,,
2548,9068769,Ferlyn E. N.,9.1,16-May-17,I often stay here if travelling with my friends. they maintain to keep the cleanliness of the place and the staff there were very friendly.,Wisma Puri Larasati,0,0,1,0,0,0,0,0,GUEST HOUSES,8.6,0,0,1,0,Impressive,281,4,"Jalan Kanayakan Lama (Dago Atas) Blok A No. 40, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8987478,107.6127916,Taman Hutan Raya Juanda,,,
850,9070843,Wienda,9.7,02-Dec-21,"The place is nice and clean. Stay at the 4persons room, it's quite spacious. The hotel have nice photo spot and have nice theme. The foods are really good! The workers are nice and helpful. The hotel also near lots of cafe and shopping mall.",Hay Bandung,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,4466,5,"Jalan Truno Joyo No. 19 , Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9033484,107.6131333,Geological Museum,,,
823,9073534,Daniel A. P.,9.1,01-Mar-22,"Good B&B hotel with good services. The good: nice location, helpful customer services, neat rooms. Things to be considered: Parking space, its small compared to guest capacity, but the security are very nice and helpful with it. Things can be improved: Wall paint are a bit spotted from older paint. Also attention to detail on amenities (frayed towel and shower doors hinges) and cleanliness (some dust spots). But nothing major, and a quick wipe and replacement fixed them. Definitely in my shortlist for future visits.",Ivory Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,4235,3,"Jl.Bahureksa no 3 Bandung , Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9049747,107.6139818,Geological Museum,,,
1515,9074024,Zulaefa V. S.,8.5,11-Sep-21,Resort wear name but facilities kayak rentals. in the bathroom sink closed tubs had to be replaced. drainage is not smooth so the water pooled. many ants. pillow bolsters class inns. dirty sheets. Very few TV channels.,Lembah Sarimas Resort Hotel Ciater,1,0,0,0,0,0,0,0,RESORTS,8.5,0,0,1,0,Impressive,2786,5,"Jl. Raya Ciater, Palasari, Ciater, Kabupaten Subang, , Lembang, Ciater, Bandung, Indonesia, 41280",-6.7267606,107.6556074,Kawah Putih,,,
351,9074177,Pamela,9.7,20-Mar-22,"Room is comfy and clean, the service are great. Does not feel like old place since the room ambiance are timeless and classic and cleaned properly. View from the room also nice.",Aryaduta Bandung,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,8147,4,"Jl. Sumatera No. 51 Bandung, Merdeka, Bandung, Jawa Barat, Indonesia, 40105",-6.9094488,107.6118074,Sate Building,,,
1196,9077263,Lita,8.5,19-Aug-21,,Shinta Corner Ranch and Resort,0,0,0,0,0,0,0,1,VILLAS,8,0,1,0,0,Convenient,238,4,"Jalan Raya Sukamenak Nomor 21 Pangalengan, Bandung Selatan, Pangalengan, Bandung, Jawa Barat, Indonesia, 40377",-7.1859523,107.5861442,Kawah Putih,,,
389,9085336,Ayu A.,8.4,06-Feb-22,,Oasis Siliwangi Hotel & Waterpark,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,1361,5,"Jalan Belitung / Lombok No.10 , Sumurbandung, Bandung, Jawa Barat, Indonesia, 40107",-6.9113886,107.6187247,Sate Building,,,
1010,9093035,Syukron,9.1,17-Jan-19,"I checked-in at 8 am, was allowed, good, but no towels.",ALI3 Pondok Orange 3 near Ranca Upas Ciwidey,0,0,0,0,0,1,0,0,HOMESTAYS,8.9,0,0,1,0,Impressive,36,3,"Kampung Cimanggu RT/RW 01 Desa Patengan, ranca bali Bandung , Ciwidey, Bandung, Jawa Barat, Indonesia, -",-7.1444662,107.3915287,Kawah Putih,,,
220,9094012,Aulia R.,8.5,24-Jan-22,,Four Points by Sheraton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,1859,5,"Jl. Ir. H. Juanda 46, Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9013512,107.6125679,Sate Building,,,
1664,9120151,Erka S.,9.7,08-Nov-21,"Nice and strategic location, surrounded by many culinary. Clean room with hot water. But the shower should be repaired. Over all, very recommended.",Hotel Bumi Makmur Indah Lembang,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,3349,3,"Jalan Raya Lembang No.224 Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8132787,107.6155207,Kawah Putih,,,
765,9125624,Listya U. K.,6.4,21-Apr-19,"Sorry to say despite of the strategic location, the hotel is not well maintained. After using the bathroom, the door lock was fell off and cannot be opened from outside. We have to move to the other room. Aircon have no remote for selecting temperature, only on and off switch. Iit will be our last alternative for staying in Bandung",De'Qur Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,7.6,0,1,0,0,Convenient,866,4,"Jalan Dipatiukur No.27, Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8955135,107.6163928,Geological Museum,,,
2025,9155099,Della K. K.,9.7,07-Feb-22,,Grand Dafam Braga Bandung,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,297,4,"Jl. Braga 99 - 101 Bandung 40111, West Java, Indonesia, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9170825,107.6089854,"Braga, Asia Afrika",,,
762,9163566,Krispio N.,6,31-Oct-19,the bathroom door could not closed... small room was not good...hope just once I am there,De'Qur Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,7.6,0,1,0,0,Convenient,866,3,"Jalan Dipatiukur No.27, Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8955135,107.6163928,Geological Museum,,,
2394,9176687,Gema P.,8.8,29-Sep-21,"The villa has complete facilities, free extra beds and karaoke are available. Strategic location and easily accessible. The owner is responsive to customers, contacts the owner of h-5 and provides other facilities if desired. What needs to be improved is that the wifi facilities between floors should be integrated and weak networks must be upgraded. So far recommended.",Villa Dawis 8BR 35pax with Private Pool,0,0,0,0,0,0,0,1,VILLAS,0,0,0,0,0,0,0,0,"Jalan Cemara Asri No. 9 Dago Resort - Bandung 40198, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.863028,107.6263314,Taman Hutan Raya Juanda,,,
725,9179468,hanifa q.,9.7,20-Sep-21,"It was all good, the facility and room are great for a short stay. Breakfast are not on buffet area, it 's on room service and they deliver above 7.30. Unfortunately, I have to bring all of my stuff with no help from the staff because my friend haven't arrived yet her stuff has. There is no shower amnesties so you have to ask from the staff, again unfortunately, their receptionist number are not working so I have to come down.",Serela Riau by KAGUM Hotels,0,0,0,1,0,0,0,0,HOTELS,8,0,1,0,0,Convenient,5429,4,"Jl. RE Martadinata No. 56, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9062328,107.6199137,Geological Museum,,,
1720,9180835,Siskarina S.,8.5,02-Jan-21,The rooms are clean and spacious. The owner is friendly too.,Villa Enggal Lembang,0,0,0,0,0,0,0,1,VILLAS,8.3,0,0,1,0,Impressive,238,4,"Jalan. Tangkuban Perahu No. 140 - 142, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8093178,107.6460202,Kawah Putih,,,
2363,9181657,Nadya R. M.,9.4,24-Jul-18,"It was last minute decision to stay overnight in Bandung. Scrolling around for 5 people space, we found this lodge. It was great deal to have whole lodge for my family, complete with kitchen, bathroom, and five bedrooms (additional 200K) with breakfast compare if I chose two rooms in hotel. The staffs were very nice, comfortable beds, clean place and freaking cozy kitchen set! Will definitely to stay in this place again with my whole family gang! ______",Bale Dikara,0,0,0,0,0,0,0,1,VILLAS,9,0,0,1,0,Impressive,82,4,"Jalan Arumanis No 33 A , Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.8726357,107.6296937,Taman Hutan Raya Juanda,,,
236,9183177,Anita,9.7,09-Mar-22,,The Luxton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,5030,4,"Jalan Ir. H. Juanda No. 18, Citarum , Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9038207,107.6114055,Sate Building,,,
1473,9185592,Kuswara I.,8.5,02-Sep-20,Expensive,OYO 2141 Pondok Pulo Sari 5,0,0,0,1,0,0,0,0,HOTELS,8,0,1,0,0,Convenient,68,5,"Jl. Sari Alam,41281,Subang,West Java, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7392093,107.6589944,Kawah Putih,,,
684,9199333,Cynthia C.,8.5,27-Jun-18,very nice and comfortable for me backpacker. Nice people should to come here again..,Hannah Room - Khusus Putri,0,0,1,0,0,0,0,0,HOMESTAYS,8.5,0,0,1,0,Impressive,144,4,"Jalan Bagusrangin No.17B (Depan Taman Bagusrangin / depan Kafe Kebon / Salon hetty Hair, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8976269,107.6170349,Geological Museum,,,
921,9205192,Nadia A. R.,9.1,20-Mar-22,"The staffs are very friendly and helpful. The price definitely worth the comfort and the facilities provided. Kind of wish the AC can be a bit colder though. All in all, it was a very pleasant stay.",Four Points by Sheraton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,2099,5,"Jl. Ir. H. Juanda 46, Dago, Bandung, Jawa Barat, Indonesia, 40114",-6.9013512,107.6125679,Geological Museum,,,
1819,9206497,Ruly Y.,8.5,10-Aug-20,,Costay Bajuri House,0,0,1,0,0,0,0,0,GUEST HOUSES,8.8,0,0,1,0,Impressive,35,4,"Jl melati no 18 jl sersan bajuri, cihideung parongpong bandung barat, Lembang, Bandung, Jawa Barat, Indonesia, 40558",-6.8124798,107.59601,Kawah Putih,,,
1842,9211394,Ida F.,6.5,07-Sep-20,,Villa Lemon,0,0,0,0,0,0,0,1,VILLAS,8.8,0,0,1,0,Impressive,925,4,"Jalan Holtikultura No.18 , Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8164567,107.6103796,Kawah Putih,,,
1612,9215538,Junenin,9.7,26-Mar-20,,OYO 1541 Puri Cikole Asri,0,0,0,1,0,0,0,0,HOTELS,7.4,0,1,0,0,Convenient,65,3,"Jl. Raya Tangkuban Parahu No.10d, Cikole, Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia, Kabupaten Bandung Barat, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.797525,107.6526684,Kawah Putih,,,
1782,9223283,Adelia P. R.,9.1,06-Jan-19,"The service is good, the owner&#39;s father is also very friendly, the place is in the description and is clean.",Villa Manis Lembang,0,0,0,0,0,0,0,1,VILLAS,8.2,0,1,0,0,Convenient,236,5,"Jalan Cisurian No.57 Rt.01 Rw. 01,Desa Cigugur Girang Parongpong, Parongpong, Bandung, Jawa Barat, Indonesia",-6.8235206,107.5889804,Kawah Putih,,,
773,9250866,Fandy A.,9.7,19-Dec-21,"This hotel is awesome, they provide delicious breakfast. The only thing I disliked is the wifi, extremely poor connection.",Saninten Inn,0,0,0,1,0,0,0,0,HOTELS,9.1,0,0,0,1,Superb,292,5,"Jalan Saninten No 65 Bandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9057647,107.6273261,Geological Museum,,,
2144,9251691,Jimmy F. K.,8.6,02-Jul-17,"The place is good, match with big family, and recommended for stay but no service for get drinking water",De Bukit Dago Villa by HouseinBandung,0,0,0,0,0,0,0,1,VILLAS,7.8,0,1,0,0,Convenient,30,2,"Jalan Bukit Pakar Timur IV/D6, Dago Atas, Bandung, Jawa Barat, Indonesia, 40132",-6.8614947,107.6348723,Taman Hutan Raya Juanda,,,
192,9263269,Risa P.,8.5,07-Oct-21,,M Premiere Hotel Dago,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,4187,5,"Jl. Sultan Tirtayasa No. 5, Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9023519,107.6124921,Sate Building,,,
347,9265497,Farah R. R.,6.4,11-Jun-21,"The odor was not good more like an old room, there were also some stains on the couch but fortunately, the linen was quite clean. In addition, the bathroom did not seem to be regularly cleaned as there were some yellowish spot on the wall near the shower",Namin Dago Hotel,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,2752,5,"Jalan Hasanudin No 10 , Dago, Dago, Bandung, Jawa Barat, Indonesia, 40121",-6.8950979,107.6144666,Sate Building,,,
1337,9281617,Richard H.,7.5,13-Jun-18,"the owner is very kind and nice, the in house menu also very delicious and quite cheap.",Runia Lembang,0,0,0,0,0,0,0,1,VILLAS,8.8,0,0,1,0,Impressive,84,5,"Jalan Kolonel Masturi Km.4 Lembang Asri, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Kawah Putih,,,
